class_code,schedule,instructor,year
Math 21 WFW8,"WF, 1:15-2:15PM","ONA, MARK PHILIP",AY1920A
Math 21 WFW9,"WF, 1:15-2:15PM","PAGUIO, VICTORIA MAY; BOYDON, KAI BRYNNE; LAMANDO, ARVIN",AY1920A
Math 21 WFX1,"WF, 2:45-3:45PM","NERI, MARRICK; SALINASAN, JENNY",AY1920A
Math 21 WFX10,"WF, 2:45-3:45PM","PAGUIO, VICTORIA MAY; BOYDON, KAI BRYNNE; CRUZ, ANJELO GABRIEL",AY1920A
Math 21 WFX11,"WF, 2:45-3:45PM","PAGUIO, VICTORIA MAY; BOYDON, KAI BRYNNE; DE VERA, HOMER FRANZ",AY1920A
Math 21 WFX12,"WF, 2:45-3:45PM","PAGUIO, VICTORIA MAY; BOYDON, KAI BRYNNE; SALONGA, PAMELA KIM",AY1920A
Math 21 WFX2,"WF, 2:45-3:45PM","NERI, MARRICK; MALONZO, JERIELLE",AY1920A
Math 21 WFX3,"WF, 2:45-3:45PM","NERI, MARRICK; ARIAS, JEANINE CONCEPCION",AY1920A
Math 21 WFX4,"WF, 2:45-3:45PM","NERI, MARRICK; MESOZA, SETHRIC ANDRE",AY1920A
Math 21 WFX5,"WF, 2:45-3:45PM","ONA, MARK PHILIP; MANALOTO, KORINA ERNJULIE",AY1920A
Math 21 WFX6,"WF, 2:45-3:45PM","ONA, MARK PHILIP; ENRIQUEZ, ERIKA ANTONETTE",AY1920A
Math 21 WFX7,"WF, 2:45-3:45PM","ONA, MARK PHILIP; DACAYMAT, JOHN MEL",AY1920A
Math 21 WFX8,"WF, 2:45-3:45PM","ONA, MARK PHILIP; SHI, HAZEL JOY",AY1920A
Math 21 WFX9,"WF, 2:45-3:45PM","PAGUIO, VICTORIA MAY; BOYDON, KAI BRYNNE; LAMANDO, ARVIN",AY1920A
Math 22 THX,"TTh, 2:45-3:45PM","LEYSON, DENNIS",AY1920A
Math 22 THY,"TTh, 4:15-5:15PM","LEYSON, DENNIS; PAGUIO, VICTORIA MAY; BOYDON, KAI BRYNNE",AY1920A
Math 22 WFX1,"WF, 2:45-3:45PM","LEYSON, DENNIS; GUADALUPE, RUSSELLE",AY1920A
Math 22 WFX2,"WF, 2:45-3:45PM","LEYSON, DENNIS; SUAREZ, FATIMA LOIS",AY1920A
Math 22 WFX3,"WF, 2:45-3:45PM","LEYSON, DENNIS; PELAYO, PRINCE ALLAN",AY1920A
Math 22 WFX4,"WF, 2:45-3:45PM","LEYSON, DENNIS; FABRERO, JOHN LAWRENCE",AY1920A
Math 22 WFX5,"WF, 2:45-3:45PM","PAGUIO, VICTORIA MAY; BOYDON, KAI BRYNNE; ALAS, ROSE ANNE",AY1920A
Math 22 WFX6,"WF, 2:45-3:45PM","PAGUIO, VICTORIA MAY; BOYDON, KAI BRYNNE; JOVEN, JESUS PAOLO",AY1920A
Math 22 WFX7,"WF, 2:45-3:45PM","PAGUIO, VICTORIA MAY; BOYDON, KAI BRYNNE; MARFIL, RAMON INIGO",AY1920A
Math 22 WFX8,"WF, 2:45-3:45PM","PAGUIO, VICTORIA MAY; BOYDON, KAI BRYNNE; CHUA, GARI LINCOLN",AY1920A
Math 22 WFY1,"WF, 4:15-5:15PM","LEYSON, DENNIS; GUADALUPE, RUSSELLE",AY1920A
Math 22 WFY2,"WF, 4:15-5:15PM","LEYSON, DENNIS; SUAREZ, FATIMA LOIS",AY1920A
Math 22 WFY3,"WF, 4:15-5:15PM","LEYSON, DENNIS; PELAYO, PRINCE ALLAN",AY1920A
Math 22 WFY4,"WF, 4:15-5:15PM","LEYSON, DENNIS; STA. ANA, ANGELICA",AY1920A
Math 22 WFY5,"WF, 4:15-5:15PM","PAGUIO, VICTORIA MAY; BOYDON, KAI BRYNNE; ALAS, ROSE ANNE",AY1920A
Math 22 WFY6,"WF, 4:15-5:15PM","PAGUIO, VICTORIA MAY; BOYDON, KAI BRYNNE; JOVEN, JESUS PAOLO",AY1920A
Math 22 WFY7,"WF, 4:15-5:15PM","PAGUIO, VICTORIA MAY; BOYDON, KAI BRYNNE; MARFIL, RAMON INIGO",AY1920A
Math 22 WFY8,"WF, 4:15-5:15PM","PAGUIO, VICTORIA MAY; BOYDON, KAI BRYNNE; CHUA, GARI LINCOLN",AY1920A
Math 23 WFQ,"WF, 7:15-8:15AM","VELASCO, GINO ANGELO",AY1920A
Math 23 WFR,"WF, 8:45-9:45AM","VELASCO, GINO ANGELO",AY1920A
Math 23 WFU,"WF, 10:15-11:15AM","RAMOS, AARON",AY1920A
Math 23 WFV1,"WF, 11:45AM-12:45PM","OROPEZA, ALIP",AY1920A
Math 23 WFV2,"WF, 11:45AM-12:45PM","SADDI, DARYL ALLEN",AY1920A
Math 23 WFW,"WF, 1:15-2:15PM","RIVERO, RACHELLE",AY1920A
Math 23 WFX,"WF, 2:45-3:45PM","ONA, MARK PHILIP",AY1920A
Math 23 THQ1,"TTh, 7:15-8:15AM","VELASCO, GINO ANGELO; LAMANDO, ARVIN",AY1920A
Math 23 THQ2,"TTh, 7:15-8:15AM","VELASCO, GINO ANGELO; BAYSAULI, MICHAEL CHRISTIAN",AY1920A
Math 23 THQ3,"TTh, 7:15-8:15AM","VELASCO, GINO ANGELO; DE LARA, MARK LEXTER",AY1920A
Math 23 THQ4,"TTh, 7:15-8:15AM","VELASCO, GINO ANGELO; CRUZ, ANJELO GABRIEL",AY1920A
Math 23 THQ5,"TTh, 7:15-8:15AM","VELASCO, GINO ANGELO; RAYMUNDO, GREGORIO",AY1920A
Math 23 THQ6,"TTh, 7:15-8:15AM","VELASCO, GINO ANGELO; CEJO, ROBERT JAY",AY1920A
Math 23 THQ7,"TTh, 7:15-8:15AM","VELASCO, GINO ANGELO; OLAVIDES, MARVIN",AY1920A
Math 23 THQ8,"TTh, 7:15-8:15AM","VELASCO, GINO ANGELO; VERGARA, THOMAS HERALD",AY1920A
Math 23 THR1,"TTh, 8:45-9:45AM","VELASCO, GINO ANGELO; LAMANDO, ARVIN",AY1920A
Math 23 THR2,"TTh, 8:45-9:45AM","VELASCO, GINO ANGELO; BAYSAULI, MICHAEL CHRISTIAN",AY1920A
Math 23 THR3,"TTh, 8:45-9:45AM","VELASCO, GINO ANGELO; DE LARA, MARK LEXTER",AY1920A
Math 23 THR4,"TTh, 8:45-9:45AM","VELASCO, GINO ANGELO; CRUZ, ANJELO GABRIEL",AY1920A
Math 23 THR5,"TTh, 8:45-9:45AM","VELASCO, GINO ANGELO; RAYMUNDO, GREGORIO",AY1920A
Math 23 THR6,"TTh, 8:45-9:45AM","VELASCO, GINO ANGELO; CEJO, ROBERT JAY",AY1920A
Math 23 THR7,"TTh, 8:45-9:45AM","VELASCO, GINO ANGELO; OLAVIDES, MARVIN",AY1920A
Math 23 THR8,"TTh, 8:45-9:45AM","VELASCO, GINO ANGELO; ARICHETA, VICTOR MANUEL",AY1920A
Math 23 THU1,"TTh, 10:15-11:15AM","RAMOS, AARON; OLAVIDES, MARVIN",AY1920A
Math 23 THU10,"TTh, 10:15-11:15AM","SADDI, DARYL ALLEN; BAYSAULI, MICHAEL CHRISTIAN",AY1920A
Math 23 THU11,"TTh, 10:15-11:15AM","SADDI, DARYL ALLEN; JOVEN, JESUS PAOLO",AY1920A
Math 23 THU12,"TTh, 10:15-11:15AM","SADDI, DARYL ALLEN; DE LARA, MARK LEXTER",AY1920A
Math 23 THU2,"TTh, 10:15-11:15AM","RAMOS, AARON; FABRERO, JOHN LAWRENCE",AY1920A
Math 23 THU3,"TTh, 10:15-11:15AM","RAMOS, AARON",AY1920A
Math 23 THU4,"TTh, 10:15-11:15AM","RAMOS, AARON; CRUZ, ANJELO GABRIEL",AY1920A
Math 23 THU5,"TTh, 10:15-11:15AM","OROPEZA, ALIP; ARICHETA, VICTOR MANUEL",AY1920A
Math 23 THU6,"TTh, 10:15-11:15AM","OROPEZA, ALIP; RAYMUNDO, GREGORIO",AY1920A
Math 23 THU7,"TTh, 10:15-11:15AM","AMARRA, MARIA CARMEN; OROPEZA, ALIP",AY1920A
Math 23 THU8,"TTh, 10:15-11:15AM","OROPEZA, ALIP; VERGARA, THOMAS HERALD",AY1920A
Math 23 THU9,"TTh, 10:15-11:15AM","SADDI, DARYL ALLEN",AY1920A
Math 23 THV1,"TTh, 11:45AM-12:45PM","RAMOS, AARON; CHUA, GARI LINCOLN",AY1920A
Math 23 THV10,"TTh, 11:45AM-12:45PM","SADDI, DARYL ALLEN; BAYSAULI, MICHAEL CHRISTIAN",AY1920A
Math 23 THV11,"TTh, 11:45AM-12:45PM","SADDI, DARYL ALLEN; MARFIL, RAMON INIGO",AY1920A
Math 23 THV12,"TTh, 11:45AM-12:45PM","CANLUBO, CLARISSON RIZZIE; GALVEZ, LUCKY ERAP; SADDI, DARYL ALLEN",AY1920A
Math 23 THV2,"TTh, 11:45AM-12:45PM","RAMOS, AARON; FABRERO, JOHN LAWRENCE",AY1920A
Math 23 THV3,"TTh, 11:45AM-12:45PM","RAMOS, AARON",AY1920A
Math 23 THV4,"TTh, 11:45AM-12:45PM","RAMOS, AARON; ADAJAR, CARLO FRANCISCO",AY1920A
Math 23 THV5,"TTh, 11:45AM-12:45PM","OROPEZA, ALIP; ARICHETA, VICTOR MANUEL",AY1920A
Math 23 THV6,"TTh, 11:45AM-12:45PM","OROPEZA, ALIP; RAYMUNDO, GREGORIO",AY1920A
Math 23 THV7,"TTh, 11:45AM-12:45PM","OROPEZA, ALIP; GUADALUPE, RUSSELLE",AY1920A
Math 23 THV8,"TTh, 11:45AM-12:45PM","OROPEZA, ALIP; VERGARA, THOMAS HERALD",AY1920A
Math 23 THV9,"TTh, 11:45AM-12:45PM","SADDI, DARYL ALLEN",AY1920A
Math 23 THW1,"TTh, 1:15-2:15PM","RIVERO, RACHELLE; JOVEN, JESUS PAOLO",AY1920A
Math 23 THW2,"TTh, 1:15-2:15PM","RIVERO, RACHELLE; CHUA, GARI LINCOLN",AY1920A
Math 23 THW3,"TTh, 1:15-2:15PM","RIVERO, RACHELLE; GUADALUPE, RUSSELLE",AY1920A
Math 23 THW4,"TTh, 1:15-2:15PM","RIVERO, RACHELLE",AY1920A
Math 23 THW5,"TTh, 1:15-2:15PM","GALVEZ, LUCKY ERAP; SANTOS, JASMIN-MAE; ONA, MARK PHILIP",AY1920A
Math 23 THW6,"TTh, 1:15-2:15PM","ONA, MARK PHILIP; FABRERO, JOHN LAWRENCE",AY1920A
Math 23 THW7,"TTh, 1:15-2:15PM","ONA, MARK PHILIP; OLAVIDES, MARVIN",AY1920A
Math 23 THW8,"TTh, 1:15-2:15PM","ONA, MARK PHILIP; MARFIL, RAMON INIGO",AY1920A
Math 23 THX1,"TTh, 2:45-3:45PM","RIVERO, RACHELLE; JOVEN, JESUS PAOLO",AY1920A
Math 23 THX2,"TTh, 2:45-3:45PM","RIVERO, RACHELLE; CHUA, GARI LINCOLN",AY1920A
Math 23 THX3,"TTh, 2:45-3:45PM","RIVERO, RACHELLE; GUADALUPE, RUSSELLE",AY1920A
Math 23 THX4,"TTh, 2:45-3:45PM","PAGUIO, VICTORIA MAY; RIVERO, RACHELLE; BOYDON, KAI BRYNNE; VERGARA, THOMAS HERALD",AY1920A
Math 23 THX5,"TTh, 2:45-3:45PM","GALVEZ, LUCKY ERAP; ONA, MARK PHILIP; DE LARA, MARK LEXTER",AY1920A
Math 23 THX6,"TTh, 2:45-3:45PM","ONA, MARK PHILIP; FABRERO, JOHN LAWRENCE",AY1920A
Math 23 THX7,"TTh, 2:45-3:45PM","ONA, MARK PHILIP; OLAVIDES, MARVIN",AY1920A
Math 23 THX8,"TTh, 2:45-3:45PM","ONA, MARK PHILIP; MARFIL, RAMON INIGO",AY1920A
Math 30 THQ,"TTh, 7-8:30AM","JUNIO, ALLAN",AY1920A
Math 30 THR,"TTh, 8:30-10AM","JUNIO, ALLAN",AY1920A
Math 30 WFR,"WF, 8:30-10AM","ADAJAR, CARLO FRANCISCO",AY1920A
Math 40 THU,"TTh, 10-11:30AM","VALDEZ, LILIBETH",AY1920A
Math 40 THV,"TTh, 11:30AM-1PM","DIMABAYAO, JEROME",AY1920A
Math 40 THW,"TTh, 1-2:30PM","BASILLA, JULIUS",AY1920A
Math 40 WFV,"WF, 11:30AM-1PM","DIMABAYAO, JEROME",AY1920A
Math 40 WFW,"WF, 1-2:30PM","BETTY, ROWENA ALMA",AY1920A
Math 40 WFW-1,"WF, 1-2:30PM","BASILLA, JULIUS",AY1920A
Math 40 WFX,"WF, 2:30-4PM","BETTY, ROWENA ALMA",AY1920A
Math 40 WFX-1,"WF, 2:30-4PM","GALVEZ, LUCKY ERAP; PELEJO, DIANE CHRISTINE",AY1920A
Math 40 WFY,"WF, 4-5:30PM","BASILLA, JULIUS",AY1920A
Math 53 TWHFR,"TWThF, 8:30-9:45AM","PELAYO, PRINCE ALLAN",AY1920A
Math 54 TWHFQ,"TWThF, 7-8:15AM","ADAJAR, CARLO FRANCISCO",AY1920A
Math 55 THW,"TTh, 1-2:30PM","ESCANER, JOSE MARIA; SADDI, DARYL ALLEN",AY1920A
Math 55 THX,"TTh, 2:30-4PM","ESCANER, JOSE MARIA; SADDI, DARYL ALLEN",AY1920A
Math 100 TWHFQ,"TWThF, 7:15-8:15AM","BIASON, MA. GARNET",AY1920A
Math 100 TWHFR,"TWThF, 8:45-9:45AM","RAYA, KARLA MACHEL",AY1920A
Math 108 TWHFU,"TWThF, 10:15-11:15AM","DAMASCO, JOSEPH RAY CLARENCE",AY1920A
Math 108 TWHFW,"TWThF, 1:15-2:15PM","AMARRA, MARIA CARMEN",AY1920A
Math 110.1 WFU,"WF, 10-11:30AM","AMARRA, MARIA CARMEN",AY1920A
Math 110.1 WFY,"WF, 4-5:30PM","SANTOS, ROVIN",AY1920A
Math 110.3 WFU,"WF, 10-11:30AM","BETTY, ROWENA ALMA",AY1920A
Math 122 THU,"TTh, 10-11:30AM","PAGUIO, VICTORIA MAY; DE LOS REYES, AURELIO",AY1920A
Math 122 THW,"TTh, 1-2:30PM","CABARRUBIAS, BITUIN",AY1920A
Math 122 WFW,"WF, 1-2:30PM","CABARRUBIAS, BITUIN",AY1920A
Math 122 WFX,"WF, 2:30-4PM","CABARRUBIAS, BITUIN",AY1920A
Math 123.2 THX,"TTh, 2:30-4PM","ROQUE, MARIAN",AY1920A
Math 128 WFX,"WF, 2:30-4PM","CELESTE, RICHELL",AY1920A
Math 140 THV,"TTh, 11:30AM-1PM","JUNIO, ALLAN",AY1920A
Math 140 WFX,"WF, 2:30-4PM","ROQUE, MARIAN",AY1920A
Math 147 THY,"TTh, 4-5:30PM","BASILLA, JULIUS",AY1920A
Math 162 SUV,"S, 10AM-1PM","BAGSIT, ALELIE",AY1920A
Math 162 WFV,"WF, 11:30AM-1PM","RAMOS, AARON",AY1920A
Math 164 SWX,"S, 1-4PM","BAGSIT, ALELIE",AY1920A
Math 171 THR,"TTh, 8:30-10AM","VELASCO, GINO ANGELO",AY1920A
Math 180.1 THU,"TTh, 10-11:30AM","NERI, MARRICK",AY1920A
Math 197 THVGame Theory,"TTh, 11:30AM-1PM","DAVID, FREDEGUSTO",AY1920A
Math 201 SRUV,"S, 9AM-12PM","SANTOS, ROVIN",AY1920A
Math 201 SWX,"S, 1-4PM","SANTOS, ROVIN",AY1920A
Math 202.1 THZ,"TTh, 5:30-7PM","LOPE, JOSE ERNIE; ONA, MARK PHILIP",AY1920A
Math 202.1 THZ-1,"TTh, 5:30-7PM","CELESTE, RICHELL",AY1920A
Math 203 SUV,"S, 10AM-1PM","VALDEZ, LILIBETH",AY1920A
Math 203 SWX,"S, 1-4PM","VALDEZ, LILIBETH",AY1920A
Math 203 WFZ,"WF, 5:30-7PM","BETTY, ROWENA ALMA",AY1920A
Math 205 THZ,"TTh, 5:30-7PM","SANTOS, JASMIN-MAE",AY1920A
Math 208 WFZ,"WF, 5:30-7PM","CANLUBO, CLARISSON RIZZIE",AY1920A
Math 209.1 SRU,"S, 8:30-11:30AM","VALLEJO, LOUIE JOHN",AY1920A
Math 210.1 WFU,"WF, 10-11:30AM","LOQUIAS, MANUEL JOSEPH",AY1920A
Math 210.1 WFW,"WF, 1-2:30PM","LOQUIAS, MANUEL JOSEPH",AY1920A
Math 211 THU,"TTh, 10-11:30AM","PELEJO, DIANE CHRISTINE",AY1920A
Math 211 THV,"TTh, 11:30AM-1PM","DE LA CRUZ, RALPH JOHN",AY1920A
Math 211 THW,"TTh, 1-2:30PM","DE LA CRUZ, RALPH JOHN",AY1920A
Math 217 WFX,"WF, 2:30-4PM","DIMABAYAO, JEROME",AY1920A
Math 220.1 WFY,"WF, 4-5:30PM","REYES, NOLI",AY1920A
Math 220.1 WFY-1,"WF, 4-5:30PM","AGAPITO, JULIUS CAESAR",AY1920A
Math 221 THW,"TTh, 1-2:30PM","OROPEZA, ALIP; ROQUE, MARIAN",AY1920A
Math 222 THU,"TTh, 10-11:30AM","REYES, NOLI; VALLEJO, LOUIE JOHN",AY1920A
Math 228 THX,"TTh, 2:30-4PM","CELESTE, RICHELL",AY1920A
Math 228 THY,"TTh, 4-5:30PM","CELESTE, RICHELL",AY1920A
Math 229 THX,"TTh, 2:30-4PM","AGAPITO, JULIUS CAESAR",AY1920A
Math 236 SWX,"S, 1-4PM","SY, POLLY; DE LOS REYES, AURELIO",AY1920A
Math 240 SRUV,"S, 9AM-12PM","FELIX, RENE",AY1920A
Math 242 THV,"TTh, 11:30AM-1PM","AGAPITO, JULIUS CAESAR",AY1920A
Math 242 THY,"TTh, 4-5:30PM","CANLUBO, CLARISSON RIZZIE",AY1920A
Math 243 THW,"TTh, 1-2:30PM","CANLUBO, CLARISSON RIZZIE",AY1920A
Math 246 THW,"TTh, 1-2:30PM","LEYSON, DENNIS",AY1920A
Math 260 SRU,"S, 8:30-11:30AM","ESCANER, JOSE MARIA; SAMONTE, JOSEPH ANGELO",AY1920A
Math 262.1 SQR,"S, 7-10AM","ARADA, SABINA RACHEL",AY1920A
Math 265 SRU,"S, 8:30-11:30AM","LIOK, ALEX",AY1920A
Math 271.1 SVWX,"S, 12-3PM","DAVID, FREDEGUSTO",AY1920A
Math 271.1 THZ,"TTh, 5:30-7PM","MENDOZA, RENIER",AY1920A
Math 280 WFX,"WF, 2:30-4PM","VALLEJO, LOUIE JOHN",AY1920A
Math 288 THY,"TTh, 4-5:30PM","MENDOZA, RENIER",AY1920A
Math 290 MYZ,"M, 5-8PM","WALO, MA. LAILANI",AY1920A
Math 290 MYZ-1,"M, 4-7PM","SANTOS, ROVIN",AY1920A
Math 290 THU,"TTh, 10-11:30AM","SANTOS, JASMIN-MAE",AY1920A
Math 294 CPA,"S, 10AM-1PM","ARCEO, CARLENE PERPETUA",AY1920A
Math 294 FWX-RBS,", 1-4PM","SANTOS, ROVIN",AY1920A
Math 294 HYZ-MN,", 4-7PM","NERI, MARRICK",AY1920A
Math 294 MWX-ADLR,"M, 1-4PM","DE LOS REYES, AURELIO",AY1920A
Math 294 MWX-JC,"M, 1-4PM","CAALIM, JONATHAN",AY1920A
Math 294 TJKL-LDV,", 2-5PM","VALDEZ, LILIBETH",AY1920A
Math 294 WFW-MLW,"WF, 1-2:30PM","WALO, MA. LAILANI",AY1920A
Math 294 WFY-MJL,"WF, 4-5:30PM","LOQUIAS, MANUEL JOSEPH",AY1920A
Math 295 SVWX,"S, 12-3PM","ESCANER, JOSE MARIA; SAMONTE, JOSEPH ANGELO",AY1920A
Math 296 MV,"M, 12-1PM","AMARRA, MARIA CARMEN",AY1920A
Math 297 SRUVOptimal Control Applied to Biological Systems,"S, 9AM-12PM","SY, POLLY; DE LOS REYES, AURELIO",AY1920A
Math 297 SXYZActuarial Models,"S, 3-6PM","SAMONTE, JOSEPH ANGELO",AY1920A
Math 297 THUSelected Topics in Numeration and Word Combinatorics,"TTh, 10-11:30AM","CAALIM, JONATHAN; LOQUIAS, MANUEL JOSEPH",AY1920A
Math 297 THWFourier Analysis,"TTh, 1-2:30PM","REYES, NOLI",AY1920A
Math 297 WFVAnalytic Number Theory,"WF, 11:30AM-1PM","ARICHETA, VICTOR MANUEL",AY1920A
Math 300 RR,"S, 9AM-12PM","RIVERO, RACHELLE",AY1920A
Math 300 VMPM3,"M, 10AM-1PM","PAGUIO, VICTORIA MAY",AY1920A
Math 400 ADLR12,"M, 10AM-1PM","DE LOS REYES, AURELIO",AY1920A
Math 2 THU,"TTh, 10-11:30AM","CONSORTE, ODESSA",AY1920B
Math 2 THU1,"TTh, 10-11:30AM","WALO, MA. LAILANI",AY1920B
Math 2 THV,"TTh, 11:30AM-1PM","VERGARA, THOMAS HERALD",AY1920B
Math 2 THX,"TTh, 2:30-4PM","AGUILAR, ADJANI",AY1920B
Math 2 WFU,"WF, 10-11:30AM","CEJO, ROBERT JAY",AY1920B
Math 2 WFV,"WF, 11:30AM-1PM","ABARA, MA. NERISSA",AY1920B
Math 10 THU,"TTh, 10-11:30AM","ARCEO, CARLENE PERPETUA",AY1920B
Math 10 THV,"TTh, 11:30AM-1PM","CAALIM, JONATHAN",AY1920B
Math 10 THW,"TTh, 1-2:30PM","WALO, MA. LAILANI",AY1920B
Math 10 THW1,"TTh, 1-2:30PM","LEYSON, DENNIS",AY1920B
Math 10 THX,"TTh, 2:30-4PM","WALO, MA. LAILANI",AY1920B
Math 10 THX1,"TTh, 2:30-4PM","OROPEZA, ALIP",AY1920B
Math 10 THY,"TTh, 4-5:30PM","ROQUE, MARIAN",AY1920B
Math 10 WFU,"WF, 10-11:30AM","AMARRA, MARIA CARMEN",AY1920B
Math 10 WFW,"WF, 1-2:30PM","AMARRA, MARIA CARMEN",AY1920B
Math 11 THX,"TTh, 2:30-4PM","ESCANER, JOSE MARIA",AY1920B
Math 14 THR,"TTh, 8:30-10AM","CELESTE, RICHELL",AY1920B
Math 14 THV,"TTh, 11:30AM-1PM","ABARA, MA. NERISSA",AY1920B
Math 20 TWHFU,"TWThF, 10:15-11:15AM","AGUILAR, ADJANI",AY1920B
Math 20 TWHFV,"TWThF, 11:45AM-12:45PM","DE LARA, MARK LEXTER",AY1920B
Math 20 TWHFX,"TWThF, 2:45-3:45PM","SADDI, DARYL ALLEN",AY1920B
Math 21 WFQ,"WF, 7:15-8:15AM","JUNIO, ALLAN",AY1920B
Math 21 WFR,"WF, 8:45-9:45AM","CONSORTE, ODESSA",AY1920B
Math 21 WFU,"WF, 10:15-11:15AM","OROPEZA, ALIP",AY1920B
Math 21 WFV,"WF, 11:45AM-12:45PM","ARIAS, JEANINE CONCEPCION",AY1920B
Math 21 WFW,"WF, 1:15-2:15PM","ONA, MARK PHILIP",AY1920B
Math 21 THQ1,"TTh, 7:15-8:15AM","JUNIO, ALLAN; MALONZO, JERIELLE",AY1920B
Math 21 THQ2,"TTh, 7:15-8:15AM","JUNIO, ALLAN; MANALOTO, KORINA ERNJULIE",AY1920B
Math 21 THQ3,"TTh, 7:15-8:15AM","JUNIO, ALLAN; SALONGA, PAMELA KIM",AY1920B
Math 21 THQ4,"TTh, 7:15-8:15AM","JUNIO, ALLAN; CHUA, GARI LINCOLN",AY1920B
Math 21 THQ5,"TTh, 7:15-8:15AM","CONSORTE, ODESSA; SALINASAN, JENNY",AY1920B
Math 21 THQ6,"TTh, 7:15-8:15AM","CONSORTE, ODESSA; DACAYMAT, JOHN MEL",AY1920B
Math 21 THQ7,"TTh, 7:15-8:15AM","CONSORTE, ODESSA; ALAS, ROSE ANNE",AY1920B
Math 21 THQ8,"TTh, 7:15-8:15AM","CONSORTE, ODESSA; AVILA, JAKE",AY1920B
Math 21 THR1,"TTh, 8:45-9:45AM","JUNIO, ALLAN; MALONZO, JERIELLE",AY1920B
Math 21 THR2,"TTh, 8:45-9:45AM","JUNIO, ALLAN; MANALOTO, KORINA ERNJULIE",AY1920B
Math 21 THR3,"TTh, 8:45-9:45AM","JUNIO, ALLAN; SALONGA, PAMELA KIM",AY1920B
Math 21 THR4,"TTh, 8:45-9:45AM","JUNIO, ALLAN; CHUA, GARI LINCOLN",AY1920B
Math 21 THR5,"TTh, 8:45-9:45AM","CONSORTE, ODESSA; SALINASAN, JENNY",AY1920B
Math 21 THR6,"TTh, 8:45-9:45AM","CONSORTE, ODESSA; DACAYMAT, JOHN MEL",AY1920B
Math 21 THR7,"TTh, 8:45-9:45AM","CONSORTE, ODESSA; ALAS, ROSE ANNE",AY1920B
Math 21 THR8,"TTh, 8:45-9:45AM","CONSORTE, ODESSA; AVILA, JAKE",AY1920B
Math 21 THU1,"TTh, 10:15-11:15AM","OROPEZA, ALIP; RAYA, KARLA MACHEL",AY1920B
Math 21 THU2,"TTh, 10:15-11:15AM","OROPEZA, ALIP; ENRIQUEZ, ERIKA ANTONETTE",AY1920B
Math 21 THU3,"TTh, 10:15-11:15AM","OROPEZA, ALIP; CORPUZ, RAIZA",AY1920B
Math 21 THU4,"TTh, 10:15-11:15AM","OROPEZA, ALIP; DONATO, JUDY ANN",AY1920B
Math 21 THU5,"TTh, 10:15-11:15AM","ARIAS, JEANINE CONCEPCION; DE LA CRUZ, RALPH JOHN",AY1920B
Math 21 THU6,"TTh, 10:15-11:15AM","ARIAS, JEANINE CONCEPCION; GUADALUPE, RUSSELLE",AY1920B
Math 21 THU7,"TTh, 10:15-11:15AM","ARIAS, JEANINE CONCEPCION; LAMANDO, ARVIN",AY1920B
Math 21 THU8,"TTh, 10:15-11:15AM","ARIAS, JEANINE CONCEPCION; CHUA, GARI LINCOLN",AY1920B
Math 21 THV1,"TTh, 11:45AM-12:45PM","OROPEZA, ALIP; RAYA, KARLA MACHEL",AY1920B
Math 21 THV2,"TTh, 11:45AM-12:45PM","OROPEZA, ALIP; ENRIQUEZ, ERIKA ANTONETTE",AY1920B
Math 21 THV3,"TTh, 11:45AM-12:45PM","OROPEZA, ALIP; CORPUZ, RAIZA",AY1920B
Math 21 THV4,"TTh, 11:45AM-12:45PM","OROPEZA, ALIP; DONATO, JUDY ANN",AY1920B
Math 21 THV5,"TTh, 11:45AM-12:45PM","ARIAS, JEANINE CONCEPCION; DE LA CRUZ, RALPH JOHN",AY1920B
Math 21 THV6,"TTh, 11:45AM-12:45PM","ARIAS, JEANINE CONCEPCION; GUADALUPE, RUSSELLE",AY1920B
Math 21 THV7,"TTh, 11:45AM-12:45PM","ARIAS, JEANINE CONCEPCION; LAMANDO, ARVIN",AY1920B
Math 21 THV8,"TTh, 11:45AM-12:45PM","ARIAS, JEANINE CONCEPCION; CHUA, GARI LINCOLN",AY1920B
Math 21 THW1,"TTh, 1:15-2:15PM","ONA, MARK PHILIP; SUAREZ, FATIMA LOIS",AY1920B
Math 21 THW2,"TTh, 1:15-2:15PM","ONA, MARK PHILIP; ALAS, ROSE ANNE",AY1920B
Math 21 THW3,"TTh, 1:15-2:15PM","ONA, MARK PHILIP; RAYA, KARLA MACHEL",AY1920B
Math 21 THW4,"TTh, 1:15-2:15PM","ONA, MARK PHILIP; DE VERA, HOMER FRANZ",AY1920B
Math 21 THX1,"TTh, 2:45-3:45PM","ONA, MARK PHILIP; SUAREZ, FATIMA LOIS",AY1920B
Math 21 THX2,"TTh, 2:45-3:45PM","ONA, MARK PHILIP; ALAS, ROSE ANNE",AY1920B
Math 21 THX3,"TTh, 2:45-3:45PM","ONA, MARK PHILIP; VERGARA, THOMAS HERALD",AY1920B
Math 21 THX4,"TTh, 2:45-3:45PM","ONA, MARK PHILIP; DE VERA, HOMER FRANZ",AY1920B
Math 22 THQ,"TTh, 7:15-8:15AM","DAMASCO, JOSEPH RAY CLARENCE",AY1920B
Math 22 THR,"TTh, 8:45-9:45AM","NERI, MARRICK",AY1920B
Math 22 THR1,"TTh, 8:45-9:45AM","CAALIM, JONATHAN; ESCANER, JOSE MARIA",AY1920B
